[n: 17, f: 2, c: 16] p 298 | f 23
[n: 14, f: 8, c: 11] p 542 | f 8
[n: 19, f: 4, c: 10] p 969 | f 17
[n: 28, f: 11, c: 14] p 16572 | f 86
[n: 17, f: 3, c: 16] p 448 | f 28
[n: 14, f: 9, c: 11] p 587 | f 8
[n: 15, f: 8, c: 12] p 798 | f 11
[n: 23, f: 7, c: 10] p 3320 | f 31
[n: 17, f: 4, c: 16] p 593 | f 31
[n: 14, f: 10, c: 11] p 625 | f 8
[n: 14, f: 0, c: 11] p 61 | f 4
[n: 19, f: 5, c: 10] p 1156 | f 18
[n: 14, f: 1, c: 11] p 151 | f 7
[n: 15, f: 9, c: 12] p 863 | f 10
[n: 14, f: 2, c: 11] p 226 | f 9
[n: 17, f: 5, c: 16] p 749 | f 32
[n: 14, f: 3, c: 11] p 294 | f 11
[n: 14, f: 4, c: 11] p 354 | f 11
[n: 15, f: 10, c: 12] p 929 | f 11
[n: 19, f: 6, c: 10] p 1327 | f 18
[n: 14, f: 5, c: 11] p 405 | f 10
[n: 17, f: 6, c: 16] p 892 | f 34
[n: 14, f: 6, c: 11] p 454 | f 9
[n: 15, f: 11, c: 12] p 984 | f 11
[n: 15, f: 0, c: 12] p 87 | f 5
[n: 15, f: 1, c: 12] p 217 | f 9
[n: 14, f: 7, c: 11] p 501 | f 9
[n: 17, f: 7, c: 16] p 1042 | f 32
[n: 23, f: 8, c: 10] p 3457 | f 31
[n: 15, f: 2, c: 12] p 329 | f 13
[n: 19, f: 7, c: 10] p 1452 | f 19
[n: 14, f: 8, c: 11] p 544 | f 8
[n: 15, f: 3, c: 12] p 432 | f 14
[n: 20, f: 16, c: 18] p 5924 | f 34
[n: 26, f: 8, c: 10] p 6033 | f 40
[n: 14, f: 9, c: 11] p 586 | f 8
[n: 15, f: 4, c: 12] p 518 | f 15
[n: 17, f: 8, c: 16] p 1196 | f 33
[n: 14, f: 10, c: 11] p 624 | f 8
[n: 15, f: 0, c: 6] p 35 | f 2
[n: 15, f: 1, c: 6] p 71 | f 4
[n: 15, f: 5, c: 12] p 597 | f 15
[n: 19, f: 8, c: 10] p 1536 | f 23
[n: 15, f: 2, c: 6] p 117 | f 5
[n: 15, f: 3, c: 6] p 155 | f 5
[n: 15, f: 4, c: 6] p 175 | f 5
[n: 15, f: 5, c: 6] p 190 | f 6
[n: 15, f: 0, c: 6] p 34 | f 2
[n: 15, f: 6, c: 12] p 667 | f 14
[n: 15, f: 1, c: 6] p 81 | f 4
[n: 17, f: 9, c: 16] p 1350 | f 31
[n: 15, f: 2, c: 6] p 130 | f 5
[n: 15, f: 3, c: 6] p 164 | f 5
[n: 15, f: 4, c: 6] p 185 | f 5
[n: 15, f: 7, c: 12] p 746 | f 13
[n: 15, f: 5, c: 6] p 199 | f 6
[n: 15, f: 0, c: 6] p 35 | f 2
[n: 15, f: 1, c: 6] p 74 | f 4
[n: 19, f: 9, c: 10] p 1619 | f 22
[n: 15, f: 2, c: 6] p 121 | f 5
[n: 15, f: 3, c: 6] p 157 | f 5
[n: 23, f: 9, c: 10] p 3582 | f 32
[n: 15, f: 4, c: 6] p 181 | f 5
[n: 19, f: 0, c: 16] p 324 | f 12
[n: 15, f: 8, c: 12] p 808 | f 11
[n: 15, f: 5, c: 6] p 196 | f 6
[n: 15, f: 0, c: 6] p 36 | f 2
[n: 17, f: 10, c: 16] p 1502 | f 28
[n: 15, f: 1, c: 6] p 75 | f 4
[n: 23, f: 0, c: 10] p 433 | f 10
[n: 15, f: 2, c: 6] p 118 | f 5
[n: 15, f: 3, c: 6] p 155 | f 5
[n: 15, f: 4, c: 6] p 179 | f 5
[n: 19, f: 1, c: 16] p 789 | f 25
[n: 15, f: 5, c: 6] p 194 | f 6
[n: 15, f: 9, c: 12] p 867 | f 11
[n: 15, f: 0, c: 6] p 34 | f 2
[n: 15, f: 1, c: 6] p 75 | f 4
[n: 23, f: 1, c: 10] p 834 | f 17
[n: 15, f: 2, c: 6] p 121 | f 5
[n: 15, f: 3, c: 6] p 157 | f 5
[n: 15, f: 4, c: 6] p 179 | f 5
[n: 15, f: 5, c: 6] p 197 | f 5
[n: 15, f: 0, c: 8] p 64 | f 3
[n: 17, f: 11, c: 16] p 1652 | f 24
[n: 15, f: 10, c: 12] p 923 | f 11
[n: 15, f: 1, c: 8] p 133 | f 5
[n: 19, f: 2, c: 16] p 1197 | f 29
[n: 15, f: 2, c: 8] p 186 | f 6
[n: 23, f: 2, c: 10] p 1154 | f 21
[n: 15, f: 3, c: 8] p 228 | f 7
[n: 15, f: 4, c: 8] p 290 | f 7
[n: 15, f: 11, c: 12] p 987 | f 11
[n: 26, f: 9, c: 10] p 6182 | f 41
[n: 15, f: 0, c: 12] p 88 | f 5
[n: 20, f: 17, c: 18] p 6272 | f 37
[n: 15, f: 5, c: 8] p 334 | f 8
[n: 15, f: 1, c: 12] p 218 | f 9
[n: 15, f: 6, c: 8] p 362 | f 8
[n: 20, f: 0, c: 18] p 227 | f 15
[n: 15, f: 2, c: 12] p 332 | f 12
[n: 17, f: 12, c: 16] p 1807 | f 24
[n: 19, f: 3, c: 16] p 1571 | f 36
[n: 26, f: 0, c: 10] p 606 | f 13
[n: 15, f: 7, c: 8] p 395 | f 8
[n: 15, f: 0, c: 8] p 68 | f 3
[n: 23, f: 3, c: 10] p 1598 | f 24
[n: 15, f: 3, c: 12] p 438 | f 14
[n: 15, f: 1, c: 8] p 140 | f 6
[n: 15, f: 2, c: 8] p 189 | f 7
[n: 20, f: 1, c: 18] p 729 | f 28
[n: 15, f: 3, c: 8] p 238 | f 7
[n: 15, f: 4, c: 12] p 516 | f 15
[n: 15, f: 4, c: 8] p 290 | f 7
[n: 26, f: 1, c: 10] p 1236 | f 22
[n: 15, f: 5, c: 8] p 332 | f 8
[n: 15, f: 5, c: 12] p 595 | f 14
[n: 15, f: 6, c: 8] p 365 | f 8
[n: 17, f: 13, c: 16] p 1955 | f 21
[n: 19, f: 4, c: 16] p 1895 | f 39
[n: 20, f: 2, c: 18] p 1191 | f 39
[n: 15, f: 6, c: 12] p 691 | f 14
[n: 15, f: 7, c: 8] p 426 | f 8
[n: 15, f: 0, c: 8] p 67 | f 3
[n: 15, f: 1, c: 8] p 135 | f 5
[n: 23, f: 4, c: 10] p 2211 | f 26
[n: 15, f: 2, c: 8] p 187 | f 7
[n: 15, f: 7, c: 12] p 737 | f 13
[n: 15, f: 3, c: 8] p 239 | f 7
[n: 15, f: 4, c: 8] p 290 | f 7
[n: 26, f: 2, c: 10] p 2077 | f 28
[n: 15, f: 5, c: 8] p 336 | f 8
[n: 20, f: 3, c: 18] p 1593 | f 46
[n: 15, f: 8, c: 12] p 802 | f 11
[n: 15, f: 6, c: 8] p 370 | f 8
[n: 17, f: 14, c: 16] p 2129 | f 23
[n: 19, f: 5, c: 16] p 2238 | f 40
[n: 15, f: 7, c: 8] p 389 | f 8
[n: 15, f: 0, c: 8] p 68 | f 3
[n: 15, f: 1, c: 8] p 138 | f 5
[n: 15, f: 9, c: 12] p 867 | f 10
[n: 15, f: 2, c: 8] p 193 | f 7
[n: 15, f: 3, c: 8] p 236 | f 7
[n: 23, f: 5, c: 10] p 2755 | f 28
[n: 15, f: 4, c: 8] p 283 | f 7
[n: 28, f: 12, c: 14] p 17188 | f 85
[n: 15, f: 10, c: 12] p 929 | f 11
[n: 15, f: 5, c: 8] p 328 | f 8
[n: 20, f: 4, c: 18] p 1996 | f 52
[n: 15, f: 6, c: 8] p 358 | f 8
[n: 17, f: 15, c: 16] p 2279 | f 20
[n: 17, f: 0, c: 16] p 0 | f 9
[n: 15, f: 7, c: 8] p 382 | f 9
[n: 26, f: 3, c: 10] p 3040 | f 33
[n: 15, f: 11, c: 12] p 986 | f 11
[n: 15, f: 0, c: 8] p 66 | f 3
[n: 17, f: 1, c: 16] p 155 | f 18
[n: 15, f: 0, c: 12] p 88 | f 5
[n: 15, f: 1, c: 8] p 135 | f 5
[n: 19, f: 6, c: 16] p 2491 | f 42
[n: 15, f: 2, c: 8] p 185 | f 6
[n: 15, f: 1, c: 12] p 218 | f 9
[n: 17, f: 2, c: 16] p 301 | f 26
[n: 15, f: 3, c: 8] p 238 | f 7
[n: 15, f: 2, c: 12] p 332 | f 13
[n: 15, f: 4, c: 8] p 290 | f 7
[n: 17, f: 3, c: 16] p 453 | f 32
[n: 15, f: 3, c: 12] p 427 | f 14
[n: 15, f: 5, c: 8] p 336 | f 8
[n: 15, f: 6, c: 8] p 364 | f 9
[n: 17, f: 4, c: 16] p 601 | f 31
[n: 20, f: 5, c: 18] p 2388 | f 55
[n: 15, f: 4, c: 12] p 516 | f 15
[n: 23, f: 6, c: 10] p 3124 | f 29
[n: 15, f: 7, c: 8] p 393 | f 8
[n: 16, f: 0, c: 10] p 130 | f 5
[n: 15, f: 5, c: 12] p 597 | f 15
[n: 17, f: 5, c: 16] p 748 | f 33
[n: 16, f: 1, c: 10] p 272 | f 9
[n: 16, f: 2, c: 10] p 382 | f 11
[n: 19, f: 7, c: 16] p 2732 | f 40
[n: 15, f: 6, c: 12] p 674 | f 14
[n: 16, f: 3, c: 10] p 474 | f 12
[n: 17, f: 6, c: 16] p 897 | f 33
[n: 15, f: 7, c: 12] p 741 | f 12
[n: 16, f: 4, c: 10] p 545 | f 12
[n: 26, f: 4, c: 10] p 4091 | f 35
[n: 17, f: 7, c: 16] p 1043 | f 32
[n: 20, f: 6, c: 18] p 2745 | f 56
[n: 16, f: 5, c: 10] p 607 | f 12
[n: 15, f: 8, c: 12] p 808 | f 11
[n: 23, f: 7, c: 10] p 3334 | f 30
[n: 16, f: 6, c: 10] p 676 | f 11
[n: 15, f: 9, c: 12] p 873 | f 10
[n: 17, f: 8, c: 16] p 1191 | f 31
[n: 19, f: 8, c: 16] p 2954 | f 38
[n: 16, f: 7, c: 10] p 739 | f 12
[n: 15, f: 10, c: 12] p 924 | f 11
[n: 16, f: 8, c: 10] p 789 | f 12
[n: 17, f: 9, c: 16] p 1343 | f 29
[n: 15, f: 11, c: 12] p 983 | f 12
[n: 15, f: 0, c: 12] p 88 | f 5
[n: 16, f: 9, c: 10] p 836 | f 13
[n: 20, f: 7, c: 18] p 3096 | f 57
[n: 15, f: 1, c: 12] p 220 | f 9
[n: 16, f: 0, c: 10] p 133 | f 5
[n: 16, f: 1, c: 10] p 275 | f 8
[n: 15, f: 2, c: 12] p 335 | f 12
[n: 16, f: 2, c: 10] p 387 | f 11
[n: 15, f: 3, c: 12] p 429 | f 14
[n: 23, f: 8, c: 10] p 3472 | f 31
[n: 17, f: 10, c: 16] p 1498 | f 27
[n: 26, f: 5, c: 10] p 4912 | f 38
[n: 16, f: 3, c: 10] p 482 | f 12
[n: 19, f: 9, c: 16] p 3182 | f 36
[n: 15, f: 4, c: 12] p 519 | f 15
[n: 16, f: 4, c: 10] p 553 | f 12
[n: 15, f: 5, c: 12] p 598 | f 15
[n: 16, f: 5, c: 10] p 612 | f 11
[n: 17, f: 11, c: 16] p 1640 | f 29
[n: 15, f: 6, c: 12] p 667 | f 14
[n: 16, f: 6, c: 10] p 679 | f 11
[n: 20, f: 8, c: 18] p 3484 | f 55
[n: 15, f: 7, c: 12] p 740 | f 13
[n: 16, f: 7, c: 10] p 741 | f 12
[n: 15, f: 8, c: 12] p 802 | f 11
[n: 17, f: 12, c: 16] p 1781 | f 25
[n: 23, f: 9, c: 10] p 3570 | f 31
[n: 16, f: 8, c: 10] p 794 | f 12
[n: 19, f: 10, c: 16] p 3400 | f 34
[n: 23, f: 0, c: 10] p 427 | f 10
[n: 15, f: 9, c: 12] p 868 | f 10
[n: 16, f: 9, c: 10] p 837 | f 13
[n: 16, f: 0, c: 10] p 130 | f 5
[n: 23, f: 1, c: 10] p 867 | f 18
[n: 16, f: 1, c: 10] p 271 | f 8
[n: 15, f: 10, c: 12] p 923 | f 11
[n: 17, f: 13, c: 16] p 1945 | f 22
[n: 16, f: 2, c: 10] p 385 | f 11
[n: 26, f: 6, c: 10] p 5460 | f 39
[n: 16, f: 3, c: 10] p 473 | f 12
[n: 15, f: 11, c: 12] p 985 | f 11
[n: 15, f: 0, c: 14] p 0 | f 6
[n: 23, f: 2, c: 10] p 1285 | f 22
[n: 15, f: 1, c: 14] p 80 | f 11
[n: 20, f: 9, c: 18] p 3836 | f 55
[n: 15, f: 2, c: 14] p 168 | f 16
[n: 16, f: 4, c: 10] p 553 | f 12
[n: 15, f: 3, c: 14] p 242 | f 18
[n: 15, f: 4, c: 14] p 325 | f 19
[n: 16, f: 5, c: 10] p 607 | f 11
[n: 28, f: 13, c: 14] p 17217 | f 86
[n: 17, f: 14, c: 16] p 2103 | f 20
[n: 19, f: 11, c: 16] p 3618 | f 30
[n: 15, f: 5, c: 14] p 408 | f 20
[n: 16, f: 6, c: 10] p 677 | f 11
[n: 23, f: 3, c: 10] p 1793 | f 24
[n: 15, f: 6, c: 14] p 499 | f 20
[n: 16, f: 7, c: 10] p 740 | f 12
[n: 15, f: 7, c: 14] p 566 | f 18
[n: 15, f: 8, c: 14] p 648 | f 17
[n: 16, f: 8, c: 10] p 788 | f 12
[n: 17, f: 15, c: 16] p 2289 | f 20
[n: 17, f: 0, c: 16] p 0 | f 9
[n: 28, f: 0, c: 15] p 2292 | f 23
[n: 17, f: 1, c: 16] p 149 | f 17
[n: 15, f: 9, c: 14] p 733 | f 16
[n: 16, f: 9, c: 10] p 836 | f 13
[n: 17, f: 2, c: 16] p 300 | f 23
[n: 16, f: 0, c: 10] p 131 | f 5
[n: 23, f: 4, c: 10] p 2336 | f 27
[n: 20, f: 10, c: 18] p 4165 | f 50
[n: 16, f: 1, c: 10] p 274 | f 8
[n: 17, f: 3, c: 16] p 446 | f 28
[n: 15, f: 10, c: 14] p 815 | f 14
[n: 16, f: 2, c: 10] p 385 | f 11
[n: 19, f: 12, c: 16] p 3835 | f 28
[n: 26, f: 7, c: 10] p 5880 | f 40
[n: 17, f: 4, c: 16] p 595 | f 34
[n: 16, f: 3, c: 10] p 476 | f 12
[n: 15, f: 11, c: 14] p 891 | f 13
[n: 16, f: 4, c: 10] p 548 | f 12
[n: 17, f: 5, c: 16] p 786 | f 32
[n: 16, f: 5, c: 10] p 608 | f 11
[n: 15, f: 12, c: 14] p 977 | f 14
[n: 23, f: 5, c: 10] p 2880 | f 28
[n: 17, f: 6, c: 16] p 886 | f 33
[n: 16, f: 6, c: 10] p 674 | f 11
[n: 15, f: 13, c: 14] p 1053 | f 12
[n: 15, f: 0, c: 14] p 0 | f 6
[n: 15, f: 1, c: 14] p 80 | f 11
[n: 16, f: 7, c: 10] p 744 | f 12
[n: 15, f: 2, c: 14] p 160 | f 15
[n: 17, f: 7, c: 16] p 1035 | f 32
[n: 15, f: 3, c: 14] p 242 | f 18
[n: 28, f: 1, c: 15] p 4538 | f 43
[n: 15, f: 4, c: 14] p 324 | f 20
[n: 16, f: 8, c: 10] p 796 | f 12
[n: 20, f: 11, c: 18] p 4488 | f 50
[n: 19, f: 13, c: 16] p 4038 | f 26
[n: 15, f: 5, c: 14] p 406 | f 20
[n: 17, f: 8, c: 16] p 1185 | f 30
[n: 15, f: 6, c: 14] p 490 | f 19
[n: 16, f: 9, c: 10] p 839 | f 13
[n: 16, f: 0, c: 10] p 128 | f 5
[n: 16, f: 1, c: 10] p 266 | f 8
[n: 15, f: 7, c: 14] p 562 | f 18
[n: 23, f: 6, c: 10] p 3244 | f 30
[n: 16, f: 2, c: 10] p 379 | f 11
[n: 17, f: 9, c: 16] p 1327 | f 29
[n: 15, f: 8, c: 14] p 650 | f 17
[n: 16, f: 3, c: 10] p 466 | f 12
[n: 26, f: 8, c: 10] p 6130 | f 41
[n: 16, f: 4, c: 10] p 539 | f 12
[n: 15, f: 9, c: 14] p 738 | f 16
[n: 16, f: 5, c: 10] p 599 | f 11
[n: 17, f: 10, c: 16] p 1486 | f 27
[n: 15, f: 10, c: 14] p 811 | f 16
[n: 16, f: 6, c: 10] p 668 | f 11
[n: 19, f: 14, c: 16] p 4246 | f 27
[n: 15, f: 11, c: 14] p 897 | f 13
[n: 16, f: 7, c: 10] p 747 | f 11
[n: 20, f: 12, c: 18] p 4795 | f 46
[n: 23, f: 7, c: 10] p 3455 | f 30
[n: 17, f: 11, c: 16] p 1627 | f 24
[n: 15, f: 12, c: 14] p 973 | f 12
[n: 16, f: 8, c: 10] p 793 | f 14
[n: 28, f: 2, c: 15] p 6357 | f 57
[n: 16, f: 9, c: 10] p 830 | f 12
[n: 15, f: 13, c: 14] p 1052 | f 12
[n: 16, f: 0, c: 12] p 147 | f 6
[n: 15, f: 0, c: 14] p 0 | f 6
[n: 15, f: 1, c: 14] p 81 | f 11
[n: 17, f: 12, c: 16] p 1778 | f 22
[n: 15, f: 2, c: 14] p 162 | f 16
[n: 16, f: 1, c: 12] p 337 | f 11
[n: 15, f: 3, c: 14] p 345 | f 18
[n: 16, f: 2, c: 12] p 570 | f 14
[n: 15, f: 4, c: 14] p 320 | f 19
[n: 15, f: 5, c: 14] p 401 | f 20
[n: 16, f: 3, c: 12] p 642 | f 16
[n: 23, f: 8, c: 10] p 3591 | f 31
[n: 15, f: 6, c: 14] p 488 | f 20
[n: 26, f: 9, c: 10] p 6246 | f 42
[n: 17, f: 13, c: 16] p 1987 | f 21
[n: 19, f: 15, c: 16] p 4517 | f 29
[n: 16, f: 4, c: 12] p 754 | f 17
[n: 15, f: 7, c: 14] p 564 | f 18
[n: 19, f: 0, c: 16] p 314 | f 11
[n: 26, f: 0, c: 10] p 627 | f 13
[n: 16, f: 5, c: 12] p 832 | f 17
[n: 15, f: 8, c: 14] p 644 | f 17
[n: 20, f: 13, c: 18] p 5128 | f 41
[n: 19, f: 1, c: 16] p 774 | f 21
[n: 15, f: 9, c: 14] p 723 | f 16
[n: 26, f: 1, c: 10] p 1213 | f 23
[n: 16, f: 6, c: 12] p 932 | f 16
[n: 17, f: 14, c: 16] p 2073 | f 20
[n: 15, f: 10, c: 14] p 805 | f 14
[n: 19, f: 2, c: 16] p 1189 | f 30
[n: 16, f: 7, c: 12] p 999 | f 14
[n: 23, f: 9, c: 10] p 3717 | f 31
[n: 15, f: 11, c: 14] p 885 | f 13
[n: 26, f: 2, c: 10] p 1981 | f 28
[n: 16, f: 8, c: 12] p 1073 | f 13
[n: 23, f: 0, c: 12] p 719 | f 12
[n: 19, f: 3, c: 16] p 1566 | f 36
[n: 17, f: 15, c: 16] p 2218 | f 20
[n: 17, f: 0, c: 16] p 0 | f 9
[n: 15, f: 12, c: 14] p 971 | f 13
[n: 17, f: 1, c: 16] p 148 | f 17
[n: 17, f: 2, c: 16] p 297 | f 23
[n: 28, f: 3, c: 15] p 8013 | f 67
[n: 16, f: 9, c: 12] p 1165 | f 13
[n: 17, f: 3, c: 16] p 444 | f 28
[n: 15, f: 13, c: 14] p 1049 | f 13
[n: 15, f: 0, c: 14] p 0 | f 6
[n: 23, f: 1, c: 12] p 1437 | f 22
[n: 15, f: 1, c: 14] p 80 | f 12
[n: 15, f: 2, c: 14] p 161 | f 15
[n: 17, f: 4, c: 16] p 595 | f 31
[n: 15, f: 3, c: 14] p 242 | f 18
[n: 19, f: 4, c: 16] p 1883 | f 39
[n: 20, f: 14, c: 18] p 5274 | f 37
[n: 16, f: 10, c: 12] p 1232 | f 14
[n: 15, f: 4, c: 14] p 325 | f 20
[n: 26, f: 3, c: 10] p 2948 | f 33
[n: 17, f: 5, c: 16] p 740 | f 34
[n: 15, f: 5, c: 14] p 401 | f 23
[n: 15, f: 6, c: 14] p 490 | f 20
[n: 23, f: 2, c: 12] p 1995 | f 29
[n: 16, f: 11, c: 12] p 1331 | f 14
[n: 17, f: 6, c: 16] p 919 | f 32
[n: 16, f: 0, c: 12] p 152 | f 8
[n: 15, f: 7, c: 14] p 569 | f 19
[n: 16, f: 1, c: 12] p 366 | f 11
[n: 19, f: 5, c: 16] p 2241 | f 42
[n: 15, f: 8, c: 14] p 646 | f 17
[n: 16, f: 2, c: 12] p 486 | f 14
[n: 17, f: 7, c: 16] p 1071 | f 31
[n: 15, f: 9, c: 14] p 726 | f 16
[n: 16, f: 3, c: 12] p 620 | f 17
[n: 23, f: 3, c: 12] p 2436 | f 33
[n: 17, f: 8, c: 16] p 1222 | f 30
[n: 15, f: 10, c: 14] p 808 | f 14
[n: 16, f: 4, c: 12] p 733 | f 17
[n: 26, f: 4, c: 10] p 4113 | f 36
[n: 19, f: 6, c: 16] p 2474 | f 41
[n: 16, f: 5, c: 12] p 834 | f 17
[n: 15, f: 11, c: 14] p 884 | f 13
[n: 17, f: 9, c: 16] p 1334 | f 29
[n: 20, f: 15, c: 18] p 5605 | f 36
[n: 16, f: 6, c: 12] p 927 | f 16
[n: 15, f: 12, c: 14] p 965 | f 13
[n: 23, f: 4, c: 12] p 2800 | f 35
[n: 16, f: 7, c: 12] p 1000 | f 14
[n: 17, f: 10, c: 16] p 1492 | f 27
[n: 15, f: 13, c: 14] p 1045 | f 13
[n: 15, f: 0, c: 14] p 0 | f 6
[n: 15, f: 1, c: 14] p 80 | f 11
[n: 15, f: 2, c: 14] p 160 | f 15
[n: 19, f: 7, c: 16] p 2724 | f 40
[n: 15, f: 3, c: 14] p 244 | f 18
[n: 15, f: 4, c: 14] p 319 | f 19
[n: 16, f: 8, c: 12] p 1089 | f 13
[n: 28, f: 4, c: 15] p 9252 | f 73
[n: 15, f: 5, c: 14] p 403 | f 20
[n: 17, f: 11, c: 16] p 1639 | f 24
[n: 15, f: 6, c: 14] p 485 | f 19
[n: 16, f: 9, c: 12] p 1161 | f 13
[n: 15, f: 7, c: 14] p 563 | f 18
[n: 26, f: 5, c: 10] p 4808 | f 39
[n: 23, f: 5, c: 12] p 3211 | f 36
[n: 15, f: 8, c: 14] p 643 | f 17
[n: 17, f: 12, c: 16] p 1783 | f 22
[n: 16, f: 10, c: 12] p 1234 | f 14
[n: 19, f: 8, c: 16] p 2963 | f 39
[n: 15, f: 9, c: 14] p 727 | f 16
[n: 20, f: 16, c: 18] p 5860 | f 35
[n: 16, f: 11, c: 12] p 1308 | f 14
[n: 15, f: 10, c: 14] p 804 | f 15
[n: 16, f: 0, c: 12] p 147 | f 6
[n: 16, f: 1, c: 12] p 329 | f 11
[n: 17, f: 13, c: 16] p 1928 | f 21
[n: 15, f: 11, c: 14] p 885 | f 13
[n: 16, f: 2, c: 12] p 488 | f 14
[n: 16, f: 3, c: 12] p 614 | f 19
[n: 15, f: 12, c: 14] p 964 | f 12
[n: 23, f: 6, c: 12] p 3656 | f 38
[n: 19, f: 9, c: 16] p 3200 | f 38
[n: 16, f: 4, c: 12] p 758 | f 17
[n: 17, f: 14, c: 16] p 2138 | f 20
[n: 15, f: 13, c: 14] p 1047 | f 12
[n: 15, f: 0, c: 2] p 6 | f 0
[n: 15, f: 1, c: 2] p 15 | f 1
[n: 15, f: 0, c: 2] p 6 | f 0
[n: 15, f: 1, c: 2] p 15 | f 1
[n: 15, f: 0, c: 2] p 7 | f 0
[n: 15, f: 1, c: 2] p 16 | f 1
[n: 15, f: 0, c: 2] p 7 | f 0
[n: 15, f: 1, c: 2] p 17 | f 1
[n: 15, f: 0, c: 2] p 7 | f 0
[n: 15, f: 1, c: 2] p 17 | f 1
[n: 15, f: 0, c: 4] p 21 | f 1
[n: 26, f: 6, c: 10] p 5443 | f 44
[n: 15, f: 1, c: 4] p 44 | f 2
[n: 15, f: 2, c: 4] p 63 | f 2
[n: 16, f: 5, c: 12] p 839 | f 17
[n: 15, f: 3, c: 4] p 76 | f 3
[n: 15, f: 0, c: 4] p 19 | f 1
[n: 15, f: 1, c: 4] p 43 | f 2
[n: 15, f: 2, c: 4] p 61 | f 2
[n: 15, f: 3, c: 4] p 73 | f 3
[n: 15, f: 0, c: 4] p 23 | f 1
[n: 15, f: 1, c: 4] p 48 | f 2
[n: 15, f: 2, c: 4] p 67 | f 3
[n: 15, f: 3, c: 4] p 78 | f 3
[n: 15, f: 0, c: 4] p 17 | f 1
[n: 15, f: 1, c: 4] p 42 | f 2
[n: 15, f: 2, c: 4] p 60 | f 2
[n: 15, f: 3, c: 4] p 70 | f 3
[n: 15, f: 0, c: 4] p 18 | f 1
[n: 15, f: 1, c: 4] p 41 | f 2
[n: 15, f: 2, c: 4] p 59 | f 2
[n: 15, f: 3, c: 4] p 68 | f 2
[n: 16, f: 6, c: 12] p 952 | f 18
[n: 17, f: 15, c: 16] p 2245 | f 20
[n: 17, f: 0, c: 16] p 0 | f 9
[n: 24, f: 0, c: 22] p 561 | f 26
[n: 17, f: 1, c: 16] p 148 | f 17
[n: 16, f: 7, c: 12] p 1002 | f 15
[n: 19, f: 10, c: 16] p 3449 | f 34
[n: 17, f: 2, c: 16] p 296 | f 23
[n: 20, f: 17, c: 18] p 6211 | f 36
[n: 23, f: 7, c: 12] p 4166 | f 39
[n: 20, f: 0, c: 19] p 0 | f 16
[n: 17, f: 3, c: 16] p 444 | f 29
[n: 16, f: 8, c: 12] p 1085 | f 13
[n: 20, f: 1, c: 19] p 309 | f 29
[n: 28, f: 5, c: 15] p 10096 | f 76
[n: 17, f: 4, c: 16] p 593 | f 31
[n: 24, f: 1, c: 22] p 1804 | f 50
[n: 20, f: 2, c: 19] p 616 | f 41
[n: 16, f: 9, c: 12] p 1175 | f 13
[n: 17, f: 5, c: 16] p 741 | f 32
[n: 20, f: 3, c: 19] p 922 | f 50
[n: 17, f: 6, c: 16] p 892 | f 33
[n: 16, f: 10, c: 12] p 1224 | f 13
[n: 26, f: 7, c: 10] p 5769 | f 42
[n: 19, f: 11, c: 16] p 3606 | f 30
[n: 17, f: 7, c: 16] p 1034 | f 32
[n: 20, f: 4, c: 19] p 1231 | f 59
[n: 16, f: 11, c: 12] p 1300 | f 14
[n: 16, f: 0, c: 12] p 145 | f 6
[n: 24, f: 2, c: 22] p 2938 | f 73
[n: 23, f: 8, c: 12] p 4520 | f 41
[n: 16, f: 1, c: 12] p 332 | f 11
[n: 17, f: 8, c: 16] p 1185 | f 30
[n: 16, f: 2, c: 12] p 486 | f 14
[n: 20, f: 5, c: 19] p 1546 | f 61
[n: 16, f: 3, c: 12] p 619 | f 16
[n: 17, f: 9, c: 16] p 1327 | f 29
[n: 16, f: 4, c: 12] p 733 | f 18
[n: 19, f: 12, c: 16] p 3807 | f 28
[n: 20, f: 6, c: 19] p 1849 | f 62
[n: 16, f: 5, c: 12] p 834 | f 17
[n: 17, f: 10, c: 16] p 1475 | f 27
[n: 16, f: 6, c: 12] p 919 | f 16
[n: 24, f: 3, c: 22] p 4012 | f 87
[n: 26, f: 8, c: 10] p 5937 | f 42
[n: 23, f: 9, c: 12] p 4773 | f 42
[n: 17, f: 11, c: 16] p 1630 | f 25
[n: 16, f: 7, c: 12] p 1004 | f 15
[n: 20, f: 7, c: 19] p 2161 | f 63
[n: 16, f: 8, c: 12] p 1073 | f 13
[n: 19, f: 13, c: 16] p 4025 | f 27
[n: 17, f: 12, c: 16] p 1771 | f 22
[n: 28, f: 6, c: 15] p 11068 | f 76
[n: 16, f: 9, c: 12] p 1151 | f 13
[n: 20, f: 8, c: 19] p 2467 | f 64
[n: 16, f: 10, c: 12] p 1221 | f 14
[n: 17, f: 13, c: 16] p 1921 | f 21
[n: 24, f: 4, c: 22] p 5037 | f 99
[n: 16, f: 11, c: 12] p 1291 | f 14
[n: 23, f: 10, c: 12] p 4953 | f 44
[n: 16, f: 0, c: 12] p 145 | f 6
[n: 16, f: 1, c: 12] p 332 | f 11
[n: 26, f: 9, c: 10] p 6077 | f 44
[n: 20, f: 9, c: 19] p 2775 | f 62
[n: 19, f: 14, c: 16] p 4228 | f 28
[n: 17, f: 14, c: 16] p 2071 | f 20
[n: 16, f: 2, c: 12] p 492 | f 14
